ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_ROUTE,LOCATION_TYPE,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_COND_1,LIGHTING,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,CITY,POINT_X,POINT_Y,lat,lon,geometry,city_new
2013,5/21/13,2013-05-21T01:50:00Z,Tuesday,101,SPENCE RD,S,N,101,H,3,0,1,C,18,E,H,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.566414,36.6124185,36.6124185,-121.566414,"c(-121.566414, 36.6124185)",Other Unincorporated
2013,5/26/13,2013-05-26T23:45:00Z,Sunday,1,CARMEL VALLEY RD,N,N,1,H,3,0,2,A,5,A,C,A,H,C,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.908223,36.5427649,36.5427649,-121.908223,"c(-121.908223, 36.5427649)",Other Unincorporated
2013,5/23/13,2013-05-23T18:25:00Z,Thursday,ROGGE RD,JASPER WY,E,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6312387,36.7317005,36.7317005,-121.6312387,"c(-121.6312387, 36.7317005)",Other Unincorporated
2013,5/20/13,2013-05-20T06:25:00Z,Monday,DAVIS RD,FOSTER RD,NA,Y,NA,NA,2,0,2,A,12,D,C,A,H,A,N,N,N,N,N,1,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6979629,36.651575,36.651575,-121.6979629,"c(-121.6979629, 36.651575)",Other Unincorporated
2013,5/17/13,2013-05-17T13:00:00Z,Friday,1,CARMEL RIVER BRIDGE,S,N,1,H,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.9143145,36.5344351,36.5344351,-121.9143145,"c(-121.9143145, 36.5344351)",Other Unincorporated
2013,5/16/13,2013-05-16T07:50:00Z,Thursday,183,RT 156,NA,Y,183,I,4,0,1,A,12,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7519829,36.7612449,36.7612449,-121.7519829,"c(-121.7519829, 36.7612449)",Castroville
2013,5/20/13,2013-05-20T11:56:00Z,Monday,1,SOLEDAD DR,N,N,1,H,4,0,1,A,7,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8947808,36.5827011,36.5827011,-121.8947808,"c(-121.8947808, 36.5827011)",Monterey
2013,5/20/13,2013-05-20T20:33:00Z,Monday,101,1ST ST,S,N,101,H,2,0,3,A,8,F,A,A,H,D,N,N,N,N,N,2,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.0976657,36.1967851,36.1967851,-121.0976657,"c(-121.0976657, 36.1967851)",Other Unincorporated
2013,5/19/13,2013-05-19T11:40:00Z,Sunday,25,LONOAK RD,S,N,25,H,2,0,1,A,8,F,A,A,H,A,N,N,Y,N,N,1,0,0,0,0,0,0,0,1,UNINCORPORATED,-120.8977618,36.2379699,36.2379699,-120.8977618,"c(-120.8977618, 36.2379699)",Other Unincorporated
2013,5/23/13,2013-05-23T12:49:00Z,Thursday,IMJIN PKWY,IMJIN RD,W,N,NA,NA,3,0,1,A,3,E,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,MARINA,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,4/30/13,2013-04-30T18:00:00Z,Tuesday,1,DOLAN RD,NA,Y,1,I,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7835761,36.7926181,36.7926181,-121.7835761,"c(-121.7835761, 36.7926181)",Castroville
2013,4/30/13,2013-04-30T17:30:00Z,Tuesday,68,CORRAL DE TIERRA RD,W,N,68,H,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.7318347,36.5767068,36.5767068,-121.7318347,"c(-121.7318347, 36.5767068)",Other Unincorporated
2013,3/24/13,2013-03-24T13:05:00Z,Sunday,8TH ST,OAK AV,S,N,NA,NA,3,0,1,A,-,H,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,GREENFIELD,-121.2421024,36.3211564,36.3211564,-121.2421024,"c(-121.2421024, 36.3211564)",Greenfield
2013,5/23/13,2013-05-23T13:30:00Z,Thursday,1,LITTLE SUR RIVER BR,N,N,1,H,4,0,1,A,8,F,A,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,UNINCORPORATED,-121.89183,36.3427658,36.3427658,-121.89183,"c(-121.89183, 36.3427658)",Other Unincorporated
2013,5/16/13,2013-05-16T04:45:00Z,Thursday,101,ESPINOSA RD,N,N,101,H,4,0,1,A,3,C,C,A,D,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6584128,36.7387729,36.7387729,-121.6584128,"c(-121.6584128, 36.7387729)",Other Unincorporated
2013,5/28/13,2013-05-28T12:25:00Z,Tuesday,DEL MONTE AV,GARDEN DR,NA,Y,NA,NA,4,0,1,A,12,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/17/13,2013-05-17T16:01:00Z,Friday,DEL MONTE,HANNON,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,Y,N,N,0,0,1,0,0,0,0,0,1,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/14/13,2013-05-14T16:34:00Z,Tuesday,TYLER,PEARL,N,N,NA,NA,4,0,1,A,3,A,B,E,H,A,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,MONTEREY,-121.8939559,36.5979162,36.5979162,-121.8939559,"c(-121.8939559, 36.5979162)",Monterey
2013,5/16/13,2013-05-16T18:15:00Z,Thursday,JEFFERSON,PACIFIC,NA,Y,NA,NA,4,0,3,A,9,A,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,MONTEREY,-121.8964229,36.598325,36.598325,-121.8964229,"c(-121.8964229, 36.598325)",Monterey
2013,5/13/13,2013-05-13T16:55:00Z,Monday,PEARL,FIGUEROA,E,N,NA,NA,3,0,1,A,9,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,MONTEREY,-121.8901315,36.5979269,36.5979269,-121.8901315,"c(-121.8901315, 36.5979269)",Monterey
2013,6/3/13,2013-06-03T12:15:00Z,Monday,BLACKIE RD,COMMERCIAL PKWY,NA,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7419129,36.759295,36.759295,-121.7419129,"c(-121.7419129, 36.759295)",Castroville
2013,6/6/13,2013-06-06T21:20:00Z,Thursday,1,OCEAN AV,N,N,1,H,4,0,2,A,3,C,C,A,H,D,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.9110644,36.5553883,36.5553883,-121.9110644,"c(-121.9110644, 36.5553883)",Other Unincorporated
2013,6/6/13,2013-06-06T21:42:00Z,Thursday,HALL RD,PINI RD,W,N,NA,NA,3,0,2,A,1,A,C,A,H,D,N,N,N,N,Y,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.7185625,36.8641189,36.8641189,-121.7185625,"c(-121.7185625, 36.8641189)",Royal Oaks
2013,5/23/13,2013-05-23T15:05:00Z,Thursday,183,RICO ST,N,N,183,H,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7567773,36.7647749,36.7647749,-121.7567773,"c(-121.7567773, 36.7647749)",Castroville
2013,5/25/13,2013-05-26T01:00:00Z,Saturday,NASHUA RD,MONTE RD,NA,Y,NA,NA,3,0,1,A,1,E,I,A,H,C,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.766313,36.741185,36.741185,-121.766313,"c(-121.766313, 36.741185)",Other Unincorporated
2013,5/15/13,2013-05-15T00:24:00Z,Wednesday,NORTH MAIN ST,CHAPARRAL ST,N,N,NA,NA,3,0,1,A,5,D,G,A,H,C,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,-121.6530083,36.7040564,36.7040564,-121.6530083,"c(-121.6530083, 36.7040564)",Salinas
2013,5/21/13,2013-05-21T18:55:00Z,Tuesday,CLAY ST,IVERSON ST,E,N,NA,NA,4,0,1,A,8,D,G,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,SALINAS,-121.6624308,36.669582,36.669582,-121.6624308,"c(-121.6624308, 36.669582)",Salinas
2013,6/9/13,2013-06-09T14:40:00Z,Sunday,ECHO VALLEY RD,SAN MIGUEL CANYON RD,N,N,NA,NA,4,0,1,A,21,H,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6727801,36.821889,36.821889,-121.6727801,"c(-121.6727801, 36.821889)",Royal Oaks
2013,6/25/13,2013-06-25T13:52:00Z,Tuesday,SAN BORA RD,MARKET ST,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/3/13,2013-05-03T11:29:00Z,Friday,DEL MONTE,ENGLISH,E,N,NA,NA,4,0,1,A,3,C,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8602124,36.6051336,36.6051336,-121.8602124,"c(-121.8602124, 36.6051336)",Monterey
2013,5/10/13,2013-05-10T20:59:00Z,Friday,HAWTHORNE,PRESCOTT,NA,Y,NA,NA,4,0,2,A,1,D,C,A,H,C,N,N,N,N,Y,0,0,2,0,0,0,0,0,0,MONTEREY,-121.903503,36.6141949,36.6141949,-121.903503,"c(-121.903503, 36.6141949)",Monterey
2013,5/2/13,2013-05-02T17:42:00Z,Thursday,SOUTH BORE TUNNEL,DEL MONTE,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/15/13,2013-05-15T16:00:00Z,Wednesday,VALLE PACIFICO RD,LANGLEY CANYON RD,N,N,NA,NA,3,0,1,A,6,G,B,E,H,A,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,UNINCORPORATED,-121.6607282,36.8114951,36.8114951,-121.6607282,"c(-121.6607282, 36.8114951)",Other Unincorporated
2013,5/19/13,2013-05-19T10:45:00Z,Sunday,ELKHORN RD,WERNER RD,NA,Y,NA,NA,3,0,1,A,9,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,UNINCORPORATED,-121.747193,36.878925,36.878925,-121.747193,"c(-121.747193, 36.878925)",Royal Oaks
2013,7/22/13,2013-07-22T20:38:00Z,Monday,ELM AV,MORENO ST,NA,Y,NA,NA,4,0,3,A,3,C,C,A,H,C,N,N,N,N,N,0,0,3,0,0,0,0,0,0,GREENFIELD,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,2/17/13,2013-02-17T16:30:00Z,Sunday,218,RT 68,N,N,218,H,3,0,2,A,1,E,I,A,H,A,N,N,N,N,N,0,2,0,0,0,0,0,0,0,DEL REY OAKS,-121.8278647,36.5814729,36.5814729,-121.8278647,"c(-121.8278647, 36.5814729)",Del Rey Oaks
2013,4/29/13,2013-04-29T18:36:00Z,Monday,DAVID ST,TAYLOR,W,N,NA,NA,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,MONTEREY,-121.9179506,36.6103929,36.6103929,-121.9179506,"c(-121.9179506, 36.6103929)",Monterey
2013,6/8/13,2013-06-08T17:55:00Z,Saturday,101,EAST MARKET ST,N,N,101,H,2,0,1,A,1,E,I,A,H,A,N,N,N,N,Y,1,0,0,0,0,0,0,0,0,SALINAS,-121.6424906,36.6808816,36.6808816,-121.6424906,"c(-121.6424906, 36.6808816)",Salinas
2013,6/3/13,2013-06-03T15:39:00Z,Monday,SAN MIGUEL CANYON RD,STRAWBERRY RD,N,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,Y,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6900539,36.8492413,36.8492413,-121.6900539,"c(-121.6900539, 36.8492413)",Royal Oaks
2013,5/28/13,2013-05-28T07:15:00Z,Tuesday,BLANCO RD,RESERVATION RD,E,N,NA,NA,4,0,1,A,7,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7566944,36.6668499,36.6668499,-121.7566944,"c(-121.7566944, 36.6668499)",Other Unincorporated
2013,6/3/13,2013-06-03T12:29:00Z,Monday,N FREMONT,HANNON,NA,Y,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8545429,36.597515,36.597515,-121.8545429,"c(-121.8545429, 36.597515)",Monterey
2013,5/24/13,2013-05-24T15:07:00Z,Friday,LIGHTHOUSE,PRESCOTT,S,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,MONTEREY,-121.9023947,36.6144014,36.6144014,-121.9023947,"c(-121.9023947, 36.6144014)",Monterey
2013,5/25/13,2013-05-25T20:37:00Z,Saturday,68,JOSSELYN CANYON RD,W,N,68,H,4,0,1,A,9,C,C,A,H,D,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.8611268,36.5853775,36.5853775,-121.8611268,"c(-121.8611268, 36.5853775)",Monterey
2013,5/25/13,2013-05-25T10:50:00Z,Saturday,68,OLMSTEAD,NA,Y,68,I,3,0,2,A,12,D,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,MONTEREY,-121.8497529,36.5839749,36.5839749,-121.8497529,"c(-121.8497529, 36.5839749)",Monterey
2013,5/28/13,2013-05-28T10:13:00Z,Tuesday,AGUAJITO,FARRAGUT RD,NA,Y,NA,NA,3,0,1,A,21,H,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,MONTEREY,-121.874633,36.5863149,36.5863149,-121.874633,"c(-121.874633, 36.5863149)",Monterey
2013,5/14/13,2013-05-14T10:30:00Z,Tuesday,WASHINGTON,DEL MONTE,NA,Y,NA,NA,3,0,2,A,12,A,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,MONTEREY,-121.8922529,36.6006249,36.6006249,-121.8922529,"c(-121.8922529, 36.6006249)",Monterey
2013,5/20/13,2013-05-20T15:30:00Z,Monday,68,SOUTH MAIN ST,E,N,68,H,3,0,1,A,9,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,-121.6546934,36.6709193,36.6709193,-121.6546934,"c(-121.6546934, 36.6709193)",Salinas
2013,5/20/13,2013-05-20T10:51:00Z,Monday,NORTH DAVIS RD,WESTRIDGE PKWY,S,N,NA,NA,4,0,1,A,8,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/25/13,2013-05-25T09:49:00Z,Saturday,E BOLIVAR,SOTO PL,W,N,NA,NA,4,0,1,A,9,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6552771,36.7250049,36.7250049,-121.6552771,"c(-121.6552771, 36.7250049)",Salinas
2013,4/17/13,2013-04-17T16:42:00Z,Wednesday,ELM AV,6TH ST,S,N,NA,NA,3,0,1,A,5,A,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,GREENFIELD,-121.2377508,36.3196093,36.3196093,-121.2377508,"c(-121.2377508, 36.3196093)",Greenfield
2013,5/21/13,2013-05-21T13:31:00Z,Tuesday,101,ARROYO SECO RD,S,N,101,H,3,0,1,A,8,F,A,A,H,A,N,N,N,Y,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.315386,36.4017844,36.4017844,-121.315386,"c(-121.315386, 36.4017844)",Other Unincorporated
2013,5/23/13,2013-05-23T15:07:00Z,Thursday,HARDEN PKWY,ALVIN,N,N,NA,NA,3,0,1,A,3,C,E,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/25/13,2013-05-25T16:51:00Z,Saturday,EAST LAUREL DR,1ST AV,NA,Y,NA,NA,4,0,2,A,9,A,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.615663,36.676745,36.676745,-121.615663,"c(-121.615663, 36.676745)",Salinas
2013,5/30/13,2013-05-30T18:15:00Z,Thursday,MONTEREY ST,E ALISAL,N,N,NA,NA,4,0,1,A,9,A,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6539335,36.6747474,36.6747474,-121.6539335,"c(-121.6539335, 36.6747474)",Salinas
2013,5/24/13,2013-05-24T07:24:00Z,Friday,MONTE BELLA BL,TUSCANY BL,E,N,NA,NA,3,0,1,A,5,F,E,A,H,A,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,SALINAS,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,5/29/13,2013-05-29T08:55:00Z,Wednesday,GRIFFIN ST,IVY ST,NA,Y,NA,NA,4,0,1,C,18,-,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6442729,36.677805,36.677805,-121.6442729,"c(-121.6442729, 36.677805)",Salinas
2013,5/31/13,2013-05-31T05:58:00Z,Friday,PACHECO ST,TRAZADO AV,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6390629,36.699475,36.699475,-121.6390629,"c(-121.6390629, 36.699475)",Salinas
2013,5/15/13,2013-05-15T15:12:00Z,Wednesday,RT 101,E MARKET,NA,Y,NA,NA,4,0,1,A,10,G,B,D,H,A,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,SALINAS,-121.641553,36.677765,36.677765,-121.641553,"c(-121.641553, 36.677765)",Salinas
2013,6/18/13,2013-06-18T19:48:00Z,Tuesday,AGUAJITO,MARK THOMAS,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,0,0,0,0,"c(0, 0)",Other Unincorporated
2013,6/10/13,2013-06-10T15:05:00Z,Monday,FIGUEROA,DEL MONTE,W,N,NA,NA,4,0,1,A,9,D,G,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,MONTEREY,-121.8901274,36.5997112,36.5997112,-121.8901274,"c(-121.8901274, 36.5997112)",Monterey
2013,6/19/13,2013-06-19T11:17:00Z,Wednesday,LIGHTHOUSE,HOFFMAN,N,N,NA,NA,4,0,1,A,3,-,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,MONTEREY,-121.9017505,36.6136297,36.6136297,-121.9017505,"c(-121.9017505, 36.6136297)",Monterey
2013,5/24/13,2013-05-24T11:06:00Z,Friday,PAJARO ST,E SAN LUIS  ST,NA,Y,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6522929,36.672285,36.672285,-121.6522929,"c(-121.6522929, 36.672285)",Salinas
2013,5/6/13,2013-05-06T01:27:00Z,Monday,BERNARDO AV,FREEDOM PKWY,S,N,NA,NA,4,0,1,A,8,C,E,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6026481,36.6941164,36.6941164,-121.6026481,"c(-121.6026481, 36.6941164)",Salinas
2013,5/24/13,2013-05-24T22:10:00Z,Friday,COMMISSION ST,PEACH ST,NA,Y,NA,NA,3,0,1,A,8,A,I,A,H,C,N,N,N,N,N,0,1,0,0,0,0,0,0,0,SALINAS,-121.6475529,36.677905,36.677905,-121.6475529,"c(-121.6475529, 36.677905)",Salinas
2013,5/21/13,2013-05-21T16:44:00Z,Tuesday,TYLER,HARDING,S,N,NA,NA,4,0,1,A,5,D,C,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,SALINAS,-121.6588711,36.6967901,36.6967901,-121.6588711,"c(-121.6588711, 36.6967901)",Salinas
2013,5/15/13,2013-05-15T14:20:00Z,Wednesday,1,WILD CATTLE CREEK BRIDGE,S,N,1,H,3,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.4814628,35.955315,35.955315,-121.4814628,"c(-121.4814628, 35.955315)",Big Sur
2013,5/29/13,2013-05-29T09:10:00Z,Wednesday,1,HURRICANE POINT,S,N,1,H,2,0,1,A,3,E,I,A,H,A,N,N,Y,N,N,1,0,0,0,0,0,0,0,1,UNINCORPORATED,-121.9024524,36.3576118,36.3576118,-121.9024524,"c(-121.9024524, 36.3576118)",Other Unincorporated
2013,5/29/13,2013-05-29T13:50:00Z,Wednesday,1,CALIFORNIA AV,N,N,1,H,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SEASIDE,-121.8384054,36.6280728,36.6280728,-121.8384054,"c(-121.8384054, 36.6280728)",Seaside
2013,5/20/13,2013-05-20T13:00:00Z,Monday,101,RT 101,E,N,101,R,4,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6671794,36.7912426,36.7912426,-121.6671794,"c(-121.6671794, 36.7912426)",Other Unincorporated
2013,5/29/13,2013-05-29T16:20:00Z,Wednesday,BLANCO RD,ARMSTRONG RD,W,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7259618,36.6786449,36.6786449,-121.7259618,"c(-121.7259618, 36.6786449)",Other Unincorporated
2013,5/25/13,2013-05-25T19:06:00Z,Saturday,1,THE BILL TALMAGE WY,S,N,1,H,2,0,1,A,8,F,A,A,H,A,N,N,Y,N,N,1,0,0,0,0,0,0,0,1,UNINCORPORATED,-121.5147323,36.0079092,36.0079092,-121.5147323,"c(-121.5147323, 36.0079092)",Big Sur
2013,5/25/13,2013-05-25T17:50:00Z,Saturday,SAN JUAN GRADE RD,AUGUSTA DR,S,N,NA,NA,4,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6294338,36.743804,36.743804,-121.6294338,"c(-121.6294338, 36.743804)",Other Unincorporated
2013,6/19/13,2013-06-19T12:50:00Z,Wednesday,ABREGO,FREMONT,NA,Y,NA,NA,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,MONTEREY,-121.8921329,36.595205,36.595205,-121.8921329,"c(-121.8921329, 36.595205)",Monterey
2013,6/6/13,2013-06-06T12:29:00Z,Thursday,NAVAJO DR,NORTH MAIN ST,NA,Y,NA,NA,4,0,1,A,10,G,B,B,H,A,Y,N,N,N,N,0,0,1,0,1,0,0,0,0,SALINAS,-121.6533029,36.7056249,36.7056249,-121.6533029,"c(-121.6533029, 36.7056249)",Salinas
2013,6/2/13,2013-06-02T13:50:00Z,Sunday,BLANCO RD,RIKER ST,NA,Y,NA,NA,3,0,2,A,12,D,C,A,H,A,N,N,N,N,N,0,2,0,0,0,0,0,0,0,SALINAS,-121.6650829,36.658725,36.658725,-121.6650829,"c(-121.6650829, 36.658725)",Salinas
2013,6/14/13,2013-06-14T15:45:00Z,Friday,ESPINOSA RD,RT 101,W,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6590035,36.7352355,36.7352355,-121.6590035,"c(-121.6590035, 36.7352355)",Other Unincorporated
2013,6/15/13,2013-06-15T05:00:00Z,Saturday,SAN JUAN GRADE RD,ROGGE RD,N,N,NA,NA,3,0,1,A,1,E,I,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6319601,36.7408556,36.7408556,-121.6319601,"c(-121.6319601, 36.7408556)",Other Unincorporated
2013,6/8/13,2013-06-08T17:00:00Z,Saturday,101,MAIN ST,S,N,101,H,3,0,2,A,7,B,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,SALINAS,-121.6539229,36.6874849,36.6874849,-121.6539229,"c(-121.6539229, 36.6874849)",Salinas
2013,6/7/13,2013-06-07T07:25:00Z,Friday,SALINAS RD,SAN JUAN RD,S,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7483585,36.9037912,36.9037912,-121.7483585,"c(-121.7483585, 36.9037912)",Pajaro
2013,6/11/13,2013-06-11T07:30:00Z,Tuesday,183,MONTEREY ST,S,N,183,H,3,0,1,A,8,D,C,A,H,A,N,N,Y,N,N,0,1,0,0,0,0,0,0,1,UNINCORPORATED,-121.7484836,36.7586709,36.7586709,-121.7484836,"c(-121.7484836, 36.7586709)",Castroville
2013,6/6/13,2013-06-06T16:47:00Z,Thursday,CRAZY HORSE CANYON RD,DUMP RD,W,N,NA,NA,3,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6150317,36.801973,36.801973,-121.6150317,"c(-121.6150317, 36.801973)",Other Unincorporated
2013,6/16/13,2013-06-16T19:59:00Z,Sunday,101,POTTER RD,S,N,101,H,3,0,3,A,1,C,C,A,H,A,N,N,N,N,Y,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.5553983,36.6043808,36.6043808,-121.5553983,"c(-121.5553983, 36.6043808)",Other Unincorporated
2013,6/18/13,2013-06-18T06:50:00Z,Tuesday,SAN JUAN RD,MURPHY RD,NA,Y,NA,NA,4,0,1,A,9,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6761129,36.8964249,36.8964249,-121.6761129,"c(-121.6761129, 36.8964249)",Royal Oaks
2013,5/23/13,2013-05-23T17:22:00Z,Thursday,FOAM,MCCLELLAN,NA,Y,NA,NA,3,0,1,A,8,B,C,A,H,A,N,N,Y,N,N,0,1,0,0,0,0,0,0,1,MONTEREY,-121.899983,36.6129449,36.6129449,-121.899983,"c(-121.899983, 36.6129449)",Monterey
2013,5/29/13,2013-05-29T12:10:00Z,Wednesday,1,BIG CREEK BR,N,N,1,H,2,0,2,A,3,C,C,A,H,A,N,N,Y,N,N,1,0,1,0,0,0,0,0,2,UNINCORPORATED,-121.6116525,36.080258,36.080258,-121.6116525,"c(-121.6116525, 36.080258)",Big Sur
